idolId,users,tweets,favs,retweets
72,226,417,984,110
144,68,128,183,17
31,124,241,482,13
164,0,0,0,0
143,0,0,0,0
29,82,117,77,2
52,83,112,130,1
92,1870,3539,3502,146
127,0,0,0,0
54,0,0,0,0
104,476,939,1503,122
76,0,0,0,0
65,235,393,755,103
51,104,154,263,151
13,0,0,0,0
20,696,1638,2558,82
99,62,92,15,3
27,0,0,0,0
184,0,0,0,0
200,642,1005,2939,243
6,1226,3199,8950,537
47,59,96,109,1
150,0,0,0,0
116,185,385,431,22
113,204,390,774,54
16,50,95,94,1
155,102,156,274,7
151,101,157,397,87
153,0,0,0,0
124,863,1778,6243,904
21,37,53,49,0
146,0,0,0,0
53,71,118,125,1
26,423,786,818,291
24,292,496,951,202
122,559,1011,2319,261
12,0,0,0,0
9,247,525,2179,615
66,0,0,0,0
158,0,0,0,0
75,0,0,0,0
74,0,0,0,0
73,0,0,0,0
98,0,0,0,0
115,58,105,100,3
187,66,129,98,15
186,0,0,0,0
149,0,0,0,0
83,201,345,568,31
138,0,0,0,0
190,66,117,469,256
70,81,127,231,21
132,1306,2641,5197,328
48,139,273,693,65
55,1013,2560,4408,592
58,423,747,1096,31
56,174,307,531,11
68,720,1471,2965,64
1001,0,0,0,0
102,62,86,145,55
57,506,1150,4615,49
50,0,0,0,0
154,0,0,0,0
33,0,0,0,0
11,0,0,0,0
188,273,553,742,23
95,13,24,20,13
34,1049,2116,3039,163
140,143,228,219,8
196,297,561,2651,163
49,105,185,253,11
89,0,0,0,0
59,0,0,0,0
15,0,0,0,0
80,0,0,0,0
105,0,0,0,0
198,0,0,0,0
141,76,121,29,2
162,1077,1738,4643,789
5,0,0,0,0
120,0,0,0,0
110,39,66,43,2
67,0,0,0,0
1,0,0,0,0
195,118,212,287,90
63,0,0,0,0
114,0,0,0,0
1002,0,0,0,0
168,0,0,0,0
169,0,0,0,0
185,88,161,372,16
38,117,184,257,24
205,1751,3057,2077,261
19,0,0,0,0
103,71,148,117,6
170,207,411,1528,577
175,95,167,58,14
97,0,0,0,0
71,85,139,66,4
133,0,0,0,0
96,989,1991,3538,847
135,0,0,0,0
78,0,0,0,0
88,0,0,0,0
39,115,192,192,4
204,2301,3961,5502,116
194,129,222,311,4
77,489,936,2677,496
173,0,0,0,0
41,0,0,0,0
2,0,0,0,0
17,640,1248,1248,70
174,0,0,0,0
136,424,1017,2604,254
118,563,1098,1656,68
197,0,0,0,0
191,0,0,0,0
117,122,224,688,36
160,77,111,129,9
85,0,0,0,0
131,0,0,0,0
61,117,215,556,262
165,64,107,216,32
82,221,391,1135,221
166,28,37,28,2
192,0,0,0,0
64,0,0,0,0
123,0,0,0,0
62,511,1131,2343,308
100,156,278,192,1
1003,0,0,0,0
1004,0,0,0,0
171,0,0,0,0
147,0,0,0,0
40,124,202,107,4
4,375,729,533,65
119,732,1594,4526,84
23,0,0,0,0
84,0,0,0,0
35,0,0,0,0
87,228,374,622,7
93,173,254,96,7
101,0,0,0,0
157,0,0,0,0
159,0,0,0,0
134,0,0,0,0
28,0,0,0,0
176,206,355,160,61
125,518,1037,2670,333
94,0,0,0,0
30,93,162,121,2
69,1053,2596,7234,669
139,263,493,347,48
161,0,0,0,0
10,32,39,9,0
145,89,195,606,19
79,516,1000,2519,273
86,184,339,559,546
3,0,0,0,0
81,0,0,0,0
8,0,0,0,0
32,0,0,0,0
189,992,2270,5800,520
181,0,0,0,0
22,0,0,0,0
193,0,0,0,0
60,119,195,305,5
156,239,423,240,16
7,235,442,447,15
130,772,1543,5023,44
37,354,634,1397,283
126,0,0,0,0
172,0,0,0,0
36,127,218,768,14
90,1246,2481,2270,100
142,251,544,1765,136
45,105,178,382,2
14,84,180,179,82
128,0,0,0,0
129,0,0,0,0
25,0,0,0,0
206,0,0,0,0
18,546,1126,1613,64
112,185,302,393,5
163,0,0,0,0
91,1019,2103,6132,405
137,0,0,0,0
167,399,767,1801,45
121,0,0,0,0
111,516,1178,2538,592
